Stock Code,Market Value of Equity,Total Market Value,Stock Return,Total Investment Expenditure,Amortization and Depreciation,Book Value,Operating Income after Depreciation,Annual Dividends,Leverage ,Cash,Age,Size
300303,6400920.45,7173151.1,0.508065,81291.68972,52007.47866,1536220.908,268070.5484,62728.50834,0.90862,340366.0197,1.462397998,6.118341552
2439,21438176.94,30308209.44,0.097403,360161.3726,217061.5415,7503361.929,1151766.056,254540.2984,0.29313,794681.2515,1.113943352,6.06164177
2642,3238377.23,4115029.55,0.079861,43718.09261,16596.6833,971513.169,261337.0425,68208.96808,0.30758,165383.0376,1.322219295,5.912314339
300250,1926074.99,2804871.25,0.037429,30239.37734,13723.2843,577822.497,160923.5654,25104.0762,0.37158,26646.27688,0.954242509,5.531497289
300352,8000515.48,10569217.59,-0.108802,132008.5054,67004.31715,3040195.882,620199.96,102332.9934,0.61584,385987.8264,0.602059991,5.890545842
600639,11478195.49,11478195.49,0.036071,143477.4436,57390.97745,6427789.474,1902625.684,483266.9238,1.12933,294760.0602,1.204119983,6.226683208
300071,1832686.97,1926879.03,0.242424,23091.85582,15119.6675,788055.3971,122148.5866,27727.72915,0.57635,12910.0895,1.361727836,5.544560089
300336,2884137.41,3297481.49,0.038071,51626.05964,25596.71951,1557434.201,247632.038,54726.6804,0.65817,74193.33353,1.477121255,5.554028253
300363,6119197.15,7766717.2,0.151247,78325.72352,33655.58433,2019335.06,587626.5023,158071.5291,1.20493,147023.9566,0.77815125,6.141143452
2880,1819867.5,5643000,0.090131,25842.1185,12284.10563,600556.275,107799.8514,29752.75898,1.25522,159696.9,0.698970004,5.316437279
300750,127955524,234973728.1,0.217252,1791377.336,1247566.359,47343543.87,11930573.05,2195225.442,0.7173,8181785.212,1.477121255,5.098943718
300172,1803059.33,2672384,0.032258,32274.76201,12396.03289,937590.8516,249867.962,56969.89532,0.68541,96873.92,1.342422681,6.002696674
2712,3150254.34,4876288.87,0.25976,47253.8151,20082.87142,1827147.517,431206.8141,116425.8398,0.13169,36572.16653,1.079181246,6.129998235
688010,1480213.02,6413581.94,0.051095,24719.55743,10361.49114,769710.7704,215519.0157,40086.53692,0.38591,266740.8729,1.477121255,4.715724898
300170,7072725.75,8566124.14,0.036364,104676.3411,41552.26378,3253453.845,894699.8074,139573.17,0.42837,191624.197,1,5.117829099
2303,8128326.76,8131328.77,0.10625,138181.5549,70106.81831,3820313.577,798445.5376,142921.7512,0.14573,327042.0431,1.361727836,6.168544944
2719,1900380.74,2044397.23,0.193089,33256.66295,13777.76037,722144.6812,137929.6341,36551.35304,0.37606,41194.60418,1.204119983,5.94001061
603810,1185749.39,2492480.55,0.030209,17311.94109,7114.49634,343867.3231,96970.58511,21721.41107,0.26549,58348.96968,1.477121255,5.63180329
2549,3808242.44,3829518,0.189922,48364.67899,22849.45464,1447132.127,345141.0123,75240.74069,1.04657,39941.87274,0.301029996,5.983212363
603001,3608820,3608820,0.028571,55936.71,37892.61,1804410,356370.975,98002.01813,0.55552,197546.8068,1.204119983,5.625189346
300276,2866512.63,6321594.8,0.077236,19062.30899,23648.7292,773958.4101,222900.0221,48815.10484,1.18142,102536.2677,1.431363764,4.08
688003,1296196.69,5680224,0.178313,17390.63892,10207.54893,661060.3119,153365.9924,34047.2503,1.21404,92133.23328,0.477121255,5.344925111
2249,6315015.28,9130946.43,0.087324,95988.23226,44205.10696,2589156.265,476404.7527,110049.4979,1.26791,227086.6377,1.079181246,6.274851335
2405,25366358.35,31581167.04,-0.00186,405861.7336,177564.5085,12936842.76,2024615.892,364430.8605,0.43013,1299880.835,0.301029996,7.028032283
300237,3758003.94,3792519.25,0.039841,54866.85752,34761.53645,2142062.246,348085.1149,60914.89511,0.19379,13994.39603,1.431363764,5.11033939
300211,1195468.85,2424434.54,0.110957,16258.37636,10609.78604,370595.3435,97837.17068,22796.06077,0.55258,5285.267297,1.380211242,5.860410194
300012,22448257.83,24713782.95,0.097938,347947.9964,112241.2892,12571024.38,3167898.145,753959.7585,0.54968,282972.8148,1.176091259,6.06047755
688022,1073711.75,4747680,0.095713,15568.82038,8992.335906,322113.525,55725.63983,8581.748533,1.04869,246689.4528,0,6.86458483
2580,1687349.27,1885301.97,0.077844,26322.64861,17928.08599,961789.0839,237081.0092,44097.06771,1.07806,90437.9355,1.079181246,5.703838228
2411,22295503.61,23949597.5,-0.048691,350039.4067,236889.7259,6911606.119,1299381.95,353431.8905,0.76719,477315.4782,0.698970004,5.757732858
2479,6183830.98,6231104.88,-0.155422,90902.31541,47924.6901,2040664.223,472413.7677,82672.40935,1.25232,255475.3001,1.230448921,5.171568312
2640,8665018.37,12028079.07,0.120464,105713.2241,73652.65615,3899258.267,894879.7722,142285.8838,1.24695,55930.56768,1.431363764,6.191456235
603297,1775070.76,3794700,0.153718,29643.68169,15753.753,621274.766,94744.40182,18759.39156,0.24982,74262.279,1,5.739756419
2452,2108702.99,2530532,0.014862,37534.91322,16342.44817,1180873.674,353081.2286,63554.62116,1.24248,20016.50812,1.255272505,6.113570361
300217,2136354.54,3094589.71,0.038461,37172.569,18159.01359,512725.0896,83061.46452,23257.21006,1.27327,159773.6667,1.176091259,5.110836095
2237,11957517,12782016,0.115171,150664.7142,70250.41238,5380882.65,973939.7597,270755.2532,0.4522,405317.7274,1.113943352,5.742128749
2554,2340359.81,3255262.4,0.016722,28552.38968,21355.78327,959547.5221,223574.5726,62153.7312,0.72627,164781.3827,1.51851394,5.347964954
2568,9164626.62,13655215.62,-0.009053,116390.7581,59570.07303,4582313.31,1232642.28,330348.1311,0.28845,263818.7658,0.84509804,6.161536091
2762,1064390.63,1982540,0.115538,14049.95632,11176.10162,372536.7205,85124.64063,19238.16878,0.40899,19944.3524,0.77815125,5.699345182
2538,3324683.92,3418252.55,0.053097,54857.28468,23688.37293,1529354.603,257696.2506,49735.37637,0.71975,185508.5659,0.84509804,5.940247078
300285,16162050.87,22012343.2,0.049128,253744.1987,82830.51071,6303199.839,961237.9755,182635.2153,1.01824,899864.59,1.342422681,6.005171908
2534,5634019.22,5707132.36,0.014455,83946.88638,55635.9398,2535308.649,574247.409,132651.1515,0.44557,148442.5127,0.903089987,6.382888501
300161,2361095.67,2429083.65,0.005722,28333.14804,16527.66969,1180547.835,193609.8449,49370.51046,1.19943,26889.95601,1.322219295,5.657567531
2073,3860362.86,4371057.63,0.103774,23355.1953,27022.54002,1544145.144,256328.0939,56135.85256,0.6431,60888.83279,0.77815125,6
2358,6363867.46,6499001.27,0.060698,107549.3601,33410.30417,1909160.238,396150.7494,76060.94388,0.56441,294079.8075,1.041392685,5.776015202
2675,10665070.38,12923672.79,0.022857,143978.4501,55991.6195,2559616.891,560556.0992,142381.2492,0.21248,600175.3644,0.954242509,5.782260741
300163,1257536.38,1744320,0.088757,20372.08936,9745.906945,578466.7348,149244.4176,26714.75075,1.054,68883.1968,0.301029996,5.583535708
300117,2671425.9,2680682.4,0.036011,38201.39037,24710.68958,988427.583,266875.4474,49905.70867,0.93314,105163.1706,0.477121255,6.06075927
2384,28304733.23,37192152.84,0.212042,438723.3651,205209.3159,11887987.96,2347877.621,478967.0348,1.07383,631522.7552,1.447158031,6.536959933
2414,15408933.75,19664064.97,0.064909,265033.6605,80896.90219,5239037.475,1194500.544,295041.6344,0.21993,629840.001,0.903089987,7.304122756
2512,5512812.96,7065240.55,0.316327,76076.81885,35144.18262,1433331.37,273049.6259,75907.796,0.51276,77576.34124,1.491361694,6.104399792
2467,6218865.06,7296470.91,0.038536,105720.706,54415.06928,2674111.976,475991.9317,131373.7731,1.04663,264132.2469,1,4.925615854
300038,6945321.54,10101149.8,0.039807,105568.8874,59903.39828,3264301.124,667549.5798,178903.2874,0.92431,428692.7975,1,5.904723163
300275,1455740.41,2081251.32,0.164628,25329.88313,13647.56634,844329.4378,151979.2988,33587.42504,1.25393,59919.2255,1.278753601,5.965391592
300266,5292527.41,5491153.01,0.008621,90502.21871,30432.03261,1270206.578,322632.4709,81303.38267,0.14938,70671.13924,0.903089987,5.416212714
300786,712222.5,2848890,0.028731,10089.81875,4896.529688,292011.225,81763.143,18069.6546,0.59916,73529.8509,0,6.057557924
2251,7861525.95,7861525.95,0.011111,100627.5322,54047.99091,4638300.311,909106.8609,194548.8682,1.03666,231286.0934,1.301029996,5.776489414
300392,1939936.92,2876160,0.093431,34530.87718,15761.98748,969968.46,285655.7115,47418.8481,0.75609,123473.5488,1.397940009,5.234081059
300561,2088079.1,3940533.25,0.186402,37585.4238,22446.85033,626423.73,124658.3223,24059.0562,0.76821,105369.8591,0,5.978418246
2832,5213952.75,8005935.51,0.053977,63610.22355,32587.20469,3128371.65,603775.7285,97207.89228,0.36966,225527.2033,1.361727836,5.079437352
688021,660853.62,2806166.94,0.252069,4493.804616,6112.895985,158604.8688,38540.98312,9982.114628,1.15066,11757.83948,0.903089987,6.06
300811,598176,2392704,,8075.376,5906.988,149544,32376.276,8029.316448,1.06116,35962.34112,1.51851394,5.892559922
603368,8621610.44,8715230.56,-0.000891,134497.1229,89449.20832,1551889.879,428321.6067,116503.477,1.06833,213784.6056,1.491361694,5.995169482
603507,1806876.31,2879045.07,0.110672,23670.07966,11744.69602,1029919.497,269323.9484,68408.28289,0.185,56602.02608,1.361727836,6.743730913
2401,3414487.39,3426612,0.06203,42339.64364,27742.71004,1502374.452,295967.767,65704.84427,0.15187,15659.61684,0.602059991,6.913729476
688258,1704462.35,7492179.88,,28975.85995,8735.369544,392026.3405,66056.43837,11031.42521,1.13462,125718.7784,0.698970004,5.439891515
300193,4149735.27,4592525.87,0.146835,52701.63793,21267.39326,995936.4648,277866.2737,68910.83587,0.25051,104066.6362,1.230448921,6.13409202
2485,3748160,3748160,0.12766,60345.376,30922.32,749632,196403.584,52636.16051,0.94708,94865.9296,1.361727836,5.823305048
2406,2498367.69,3371610,0.164729,15489.87968,19986.94152,1449053.26,428919.765,105085.3424,0.9261,54889.8108,1.230448921,4.82
603729,1484074.2,1484074.2,0.047431,18402.52008,10759.53795,504585.228,108990.4092,27465.58313,0.28014,66531.04639,0.903089987,5.093565442
688005,1355322.22,14748115.24,0.415142,22633.88107,12197.89998,664107.8878,193587.4493,53042.96111,0.65063,572521.8336,1.041392685,4.660719829
300763,830600,3322398.01,0.173164,13621.84,4464.475,174426,39856.341,7891.555518,0.63227,80235.91194,1.491361694,4.27310688
603393,6224960,6224960,0.014234,89016.928,45909.08,3112480,569583.84,138978.457,0.77549,334716.0992,1.342422681,4.60938718
603225,2058050.49,17284653.64,0.051959,34575.24823,22124.04277,782059.1862,186912.1455,33457.27404,0.56202,313370.7705,0.301029996,4.782069606
688028,1154860.71,5089600,0.095009,16841.71869,10971.17675,531235.9266,88185.16382,19224.36571,0.68774,10586.368,0.301029996,4.702516578
601869,3520123.04,13421354.51,0.049238,47521.66104,25960.90742,774427.0688,168825.101,46933.37808,0.15834,269903.4392,0.698970004,6.150912203
2968,1235298.7,4941194.74,,21494.19738,6794.14285,395295.584,76884.99109,12378.48357,1.09565,85581.4929,0.698970004,3.713732641
603585,3783600,3783600,0.072996,58267.44,24120.45,1778292,361882.422,72738.36682,1.07246,148922.496,0.903089987,6.366050643
603776,2052200.7,3207618,0.062772,27704.70945,17187.18086,759314.259,205774.1642,52060.86354,0.66279,131929.3283,1.230448921,5.613980075
603786,2091215,20865215,0.113365,24048.9725,10717.47688,627364.5,109788.7875,25800.36506,0.55714,136458.5061,0.602059991,6.12210335
688118,870869.03,3834126,,10885.86288,8055.538528,505104.0374,86372.7904,18224.65877,0.71932,112263.2093,0.903089987,5.431656621
603716,3229715.71,3464877.25,0.054307,43924.13366,20185.72319,1744046.483,490949.0851,76588.05727,1.04491,176743.3885,1.278753601,4.220681437
2749,2932673.67,4595525.37,0.143652,42230.50085,30059.90512,938455.5744,165168.1811,42448.22254,0.42252,40946.13105,1.113943352,5.203919837
603985,1453670.4,2271360,0.104034,23549.46048,9267.1488,436101.12,65415.168,11970.97574,1.18612,82336.8,0.84509804,5.845737033
688037,1296041.67,6156360,,8618.677106,9396.302108,764664.5853,151021.2556,31110.37865,0.46877,192139.9956,1.462397998,4.29
2336,1955437,2305600,0.060729,24247.4188,20532.0885,430196.14,127338.0574,23684.87868,0.97256,115741.12,1.51851394,5.435331811
2567,6951451.4,7495674.36,0.011287,118869.8189,39101.91413,1598833.822,248618.6593,51712.68114,0.97307,368712.2218,1.322219295,4.9274614
601233,27700437.35,27700437.35,0.171094,346255.4669,297779.7015,12188192.43,2248721.504,472231.5159,0.29713,309413.8852,0.602059991,5.759682427
601137,6919341.29,7707700.53,0.164426,118320.7361,58814.40097,1868222.148,376446.7629,60607.92882,0.73802,376906.5559,1.301029996,6.343580764
300260,1491029.74,2376833.8,0.116698,24751.09368,8014.284853,670963.383,140231.347,29729.04557,0.81636,72445.89422,1.079181246,5.959955958
2645,3354445.19,3925167.2,0.070707,21468.44922,25996.95022,1106966.913,268992.9598,64558.31035,0.70176,56247.64598,1.230448921,4.51
300007,3870128.73,4793853.11,0.170243,67340.2399,29025.96548,696623.1714,174852.416,27102.12448,0.274,84275.93767,1.230448921,5.256038938
2325,2984360.33,4010700.61,0.042208,36409.19603,27605.33305,1313118.545,206816.1709,48601.80015,0.39066,51336.96781,1.380211242,6.232287401
2387,16978213.17,21745842.43,-0.026332,235997.1631,91257.89579,6791285.268,1052649.217,248425.2151,0.50295,411866.2556,1.431363764,5.931275522
2279,3694821.31,4317186.68,0.076241,44337.85572,37871.91843,1330135.672,396380.4301,104644.4336,0.46087,224493.7074,1.361727836,5.793488148
2331,3280127.68,4067155.27,0.089404,57730.24717,33211.29276,656025.536,152853.9499,23692.36223,0.2785,112334.8286,0.954242509,4.895915299
300324,6435232.55,9783953.73,0.098039,106824.8603,61134.70923,2574093.02,722033.0921,176176.0745,0.3824,204484.633,1.079181246,4.942468564
300338,2106388.25,3638864.38,-0.084629,34966.04495,15797.91188,1074258.008,174029.7972,30803.27411,1.20587,198172.5541,0,5.611314521
2367,4168039.18,6341338.86,0.188341,59602.96027,45327.42608,708566.6606,197690.0983,30839.65534,0.55233,181996.4253,1.414973348,6.014029227
2293,7060324.43,7546967.86,0.053364,113671.2233,47657.1899,1129651.909,287496.4108,64111.69961,0.19937,343839.8557,1.278753601,5.461874192
603806,25398360,25398360,0.187683,408913.596,130166.595,7873491.6,2310869.785,575406.5764,1.181,184392.0936,0.602059991,4.508778699
688300,888384.06,3907491.03,0.445611,10660.60872,5108.208345,408656.6676,79892.37852,14620.30527,0.69723,150555.6294,1.361727836,4.526528513
300787,2000833.8,8003335.2,1.030799,31613.17404,10504.37745,500208.45,106294.2956,19664.44469,0.80048,97080.45598,0.698970004,5.570399604
300778,862200,3448800,0.047885,10777.5,4957.65,137952,31866.912,5512.975776,1.19584,48352.176,1.176091259,5.546287618
2335,3626792.23,4417471.44,0.076058,43884.18598,29921.0359,689090.5237,184331.7151,42027.63104,0.16614,25267.93664,1.079181246,5.893825324
688006,1461506.67,15931730,0.100554,14615.0667,15163.1317,438452.001,95801.76222,26153.88109,1.27971,705297.6871,0.477121255,4.560866164
300253,19768278.1,24583735.61,-0.016415,249080.3041,182856.5724,8895725.145,1810280.067,494206.4583,1.19582,52117.51949,1.462397998,4.815767601
300439,2734423.11,4692662.61,0.022573,45391.42363,29736.85132,464851.9287,132250.3737,29227.33259,1.19195,113843.9949,0.698970004,5.736186273
603587,2411100,10177380,0.110236,42676.47,22001.2875,626886,120362.112,30090.528,1.0428,319773.2796,1.361727836,5.742176181
300623,2797435.07,7095565.11,0.082682,36646.39942,25876.2744,895179.2224,146809.3925,30829.97242,0.2071,130629.3537,1.51851394,5.780349635
603888,10951519.5,10951519.5,0.040434,192746.7432,61602.29719,4052062.215,1148759.638,181504.0228,0.28397,177195.5855,1.477121255,5.696512216
2656,1892976.43,2800202.99,0.097765,29530.43231,14197.32323,1097926.329,271187.8034,48813.80461,0.4238,28478.06441,1.278753601,5.704962834
2290,1077857.69,1211134.53,0.063966,16167.86535,8083.932675,625157.4602,125344.0708,26196.91079,0.98246,13225.58907,1.322219295,5.925729232
300008,1741195.94,2774446.77,0.024823,25595.58032,16323.71194,748714.2542,200281.063,49269.1415,0.83541,50883.35376,0.77815125,6.791304245
603180,1229851.93,4488676.53,0.103802,15004.19355,6764.185615,737911.158,156437.1655,38796.41704,0.25631,70292.67446,0.84509804,5.645484944
300381,4254606.4,4254616.81,0.152326,72328.3088,38823.2834,1106197.664,277102.5148,69552.73122,0.4191,129042.5278,1.51851394,5.935648889
300463,10161265.83,15041148.5,0.004095,136160.9621,72399.01904,2438703.799,731611.1398,202656.2857,0.78199,527493.0779,1.431363764,6.422838338
2311,55925730.18,56892869.78,0.172638,715849.3463,279628.6509,19014748.26,3974082.387,906090.7841,0.57188,312341.8551,1.230448921,6.016330204
300225,2755407.28,2765599.2,0.006849,47117.46449,18943.42505,468419.2376,78928.64154,15706.79967,1.07678,8573.35752,1.414973348,5.871470001
600608,1445406.34,1493030.94,0.013393,17778.49798,12105.2781,563708.4726,146282.3486,34961.48132,1.16935,49449.18473,1.079181246,6.549593029
2472,3113959.11,3844677.43,0.070746,48577.76212,28804.12177,1432421.191,286484.2381,77923.71277,0.45212,31026.54686,1.51851394,5.034300847
300255,3254664.24,5086219.82,0.068762,39381.4373,23189.48271,1594785.478,465677.3595,99189.27756,0.81604,42164.76231,0.77815125,6.348424988
600642,26447342.62,28538942.62,-0.020236,417868.0134,244637.9192,15868405.57,2959457.639,689553.6299,0.89069,74201.25081,0.77815125,5.470739633
2449,7773134.97,7910322.99,0.238141,132920.608,55383.58666,4119761.534,830131.9491,141122.4314,0.23018,197046.1457,0.301029996,7.129726282
2373,17199357.77,26897996.74,0.075089,266590.0454,169843.658,3267877.976,519592.5982,126780.594,0.52237,1114652.985,1.079181246,5.498644585
2544,6982459.01,7779161.34,0.123762,114512.3278,52368.44257,3770527.865,795581.3796,202077.6704,0.4617,116298.462,1.361727836,6.613392174
300085,6425153.68,10938795.48,0.034759,80314.421,52204.37365,1349282.273,391966.5002,80353.13255,0.80426,583803.5148,1.342422681,5.777588632
300168,16851212.65,16969898.37,-0.054534,278045.0087,101107.2759,8762630.578,1586036.135,421885.6118,0.44026,904325.8841,1,5.743902881
600648,16237330.51,16237330.51,0.049547,235441.2924,83216.31886,8281038.56,2467749.491,461469.1548,0.49218,284965.1505,0.954242509,6.078560455
600663,39631064.05,39631064.05,0.019623,535019.3647,307140.7464,11096697.93,2097275.91,583042.7028,0.86627,625378.1907,1.146128036,5.902369482
600665,3197253.33,3197253.33,0.104478,54992.75728,31173.21997,1214956.265,288552.113,59441.73528,1.12407,162676.2494,1.278753601,6.107697445
2398,3199904.21,4182752.11,0.128972,55998.32368,21999.34144,575982.7578,106268.8188,18171.96802,0.53211,17483.90382,1.079181246,5.490149204
300149,5372234.36,6627041.59,-0.005251,69839.04668,30218.81828,2524950.149,641337.3379,103896.6487,0.61831,323598.4408,0.477121255,5.081206469
300015,99403493.21,122549412.1,-0.009018,1441350.652,559144.6493,48707711.67,9936373.181,2126383.861,0.9056,5253693.298,1.230448921,4.896132033
2718,1111430.62,2200436.66,-0.052095,18116.31911,10975.37737,500143.779,147042.271,36907.61003,0.33712,101198.082,1.462397998,5.601604794
300343,2280925.88,3374282.03,0.05904,34441.98079,18247.40704,1208890.716,304640.4605,53921.36151,0.41984,126839.2615,1.301029996,5.85874009
300091,3417746.87,5068689.9,0.05102,41696.51181,31186.94019,1572163.56,341945.5743,90957.52278,0.74911,186983.9704,1.397940009,5.360200776
688388,2994377.8,13083742.92,0.361932,38028.59806,20586.34738,1616964.012,444665.1033,124506.2289,0.2072,625402.9116,1.204119983,4.317409313
300785,1920266.76,7681066.76,0.348754,25155.49456,16802.33415,460864.0224,83185.95604,20380.55923,0.90119,269298.2006,1.361727836,4.501072537
300590,3546435.96,5842708.2,0.070098,52132.60861,38567.49107,1170323.867,239331.2308,43079.62154,0.47763,176683.496,1.041392685,5.252206901
2769,1988428.27,3139604.83,0.013253,24258.82489,14664.65849,715834.1772,151756.8456,27619.74589,0.45227,115286.2894,1,5.860798812
600662,4782264.35,4782264.35,0.017937,76516.2296,52007.12481,2152018.958,416415.6683,114514.3088,0.53267,148345.8401,0.77815125,5.955394987
300027,10239079.21,12908254.42,0.057078,122868.9505,106230.4468,5938665.942,938309.2188,212057.8834,1.26361,657804.6452,1.380211242,6.432576838
2312,5677742.98,5801766.2,0.009592,83462.82181,49680.25108,2895648.92,521216.8056,90170.50736,0.81108,33360.15565,1.380211242,5.57681379
2783,3657019.14,4354321.28,0.168986,44615.63351,20570.73266,1755369.187,277348.3316,74884.04953,0.20575,155057.3808,0.698970004,5.644377701
300473,4612988.39,4761885.59,0.117254,79343.40031,28831.17744,2029714.892,380571.5422,82584.02465,0.71498,41952.21205,1.176091259,5.553345119
2571,1452155.65,2002868.08,0.128035,22944.05927,13976.99813,580862.26,157123.2413,36452.59199,0.57893,34068.78604,1.462397998,4.912554967
2560,1557112.46,2556611.15,0.097143,24290.95438,16738.95895,809698.4792,157891.2034,41051.7129,0.32518,74243.9878,0.301029996,5.722468515
2475,195042855.4,195238563.4,0.072583,3120685.687,1682244.628,117025713.3,17729395.56,3989114.001,0.76204,4754059.02,1.414973348,5.805780039
300063,1821396.82,2344376.1,0.090592,29870.90785,14115.82536,1001768.251,280495.1103,56379.51717,1.03726,89906.82344,0.301029996,6.773635842
300419,1494939.2,2258008.15,0.058621,19284.71568,10090.8396,553127.504,124453.6884,31237.87579,0.84077,82033.43609,1.361727836,4.75163177
2408,12434710.3,12692746.16,-0.013793,151703.4657,88597.31089,4227801.502,881496.6132,139276.4649,0.23783,348415.8821,0,5.966882581
300123,4388609.38,7647917.95,0.151745,63269.11856,38400.33208,1404355.002,247166.4803,47703.13069,0.69553,426218.4674,0,5.605335465
688088,1795793.19,19183500,0.179186,29091.84968,18631.35435,305284.8423,84563.90132,16236.26905,0.37878,664900.11,1.041392685,5.545117385
300049,1732983.33,1999203.56,0.051176,11264.39165,16030.0958,849161.8317,142234.6068,38403.34384,0.37118,83446.75659,1.505149978,4.18
2447,4578872.54,4838184.27,0.059375,60441.11753,34913.90312,1923126.467,314431.1773,53453.30014,0.77994,178819.2906,1.278753601,5.569032407
300037,9078526.39,13765641.71,0.216198,139809.3064,98728.97449,4630048.459,835723.7468,157951.7882,1.2009,146466.4278,0.954242509,5.319729416
2702,1374178.85,2072075.6,0.061576,18826.25025,14944.19499,425995.4435,78596.15933,15876.42418,0.15505,54101.89392,0,6.083439483
2444,10865394.91,11548160.3,0.111093,183625.174,62476.02073,5324043.506,1482746.116,323238.6534,1.25593,555697.4736,1.113943352,4.638190059
2122,2316599.56,2316600,0.020942,39613.85248,14768.3222,370655.9296,84509.55195,14789.17159,1.27998,98826.156,1,6.387856021
2483,2846015.82,2851178.5,0.046913,37852.01041,26681.39831,597663.3222,99809.77481,19363.09631,1.14042,36438.06123,1.079181246,6.028992871
300003,50124460.44,58937078.63,0.025101,370921.0073,438589.0289,25062230.22,4511201.44,793971.4534,1.00947,1738054.449,1.255272505,6.26
300298,6592020.24,8474067.86,0.08702,40211.32346,39552.12144,1648005.06,271096.8324,48797.42983,0.97951,145160.7824,1.342422681,4.67
2368,15757762.63,16065301.2,0.139011,214305.5718,151668.4653,6618260.305,1664492.467,282963.7193,0.2203,652893.8408,0.77815125,5.885819754
2502,2226129.28,2734255.82,-0.045045,38957.2624,23096.09128,1090803.347,164711.3054,29318.61237,1.20676,26932.41983,1.255272505,7.006018787
688012,4474615.35,49421270.7,0.383026,54814.03804,48102.11501,2192561.522,656672.1757,154974.6335,1.00815,847574.7925,0.477121255,3.242648469
300326,9546905.03,9787562.12,0.029635,57758.77543,73988.51398,4105169.163,1046818.137,173771.8107,0.3447,465202.8276,1.079181246,5.45
300103,2285693.19,2960041.32,0.046016,35199.67513,21428.37366,914277.276,209826.6348,43224.28678,1.21913,57928.00863,1.322219295,5.676365192
2884,1581708.86,2909570.62,0.102995,23725.6329,10281.10759,427061.3922,111249.4927,19246.16223,1.14586,96743.22312,1.041392685,4.604229521
603583,4699811.98,7904152.93,0.112694,62037.51814,23499.0599,845966.1564,240677.3715,54393.08596,0.97536,274669.3143,1.322219295,5.801203461
300761,2452032,23990472,0.038643,30405.1968,20842.272,980812.8,244712.7936,48453.13313,0.45704,365854.698,1.431363764,6.288721613
603458,2372688.5,3548652.07,0.042031,36539.4029,23726.885,1210071.135,344870.2735,65525.35196,0.67582,52981.37541,1.204119983,5.273980693
300408,36789629.56,38837672.13,0.190171,463549.3325,262126.1106,17291125.89,4919325.317,1037977.642,0.82958,2072378.185,1.322219295,5.854232149
688068,663590.86,2918874.28,0.062726,8825.758438,5723.471168,185805.4408,54719.70232,9794.826714,0.37346,92294.80473,1,4.811680848
2564,3967449.96,3973045.04,0.011062,55147.55444,29755.8747,1983724.98,398728.721,110447.8557,0.96805,32777.62158,1.146128036,5.578726543
300396,4232646.11,4673187.9,0.036742,27088.9351,29628.52277,2370281.822,662493.7691,111298.9532,0.5466,35516.22804,1.431363764,5.31
603338,24794441.67,24794441.67,0.102035,151246.0942,185958.3125,5702721.584,1169057.925,259530.8593,0.95168,1153933.315,1.204119983,6.13
601101,5867991.55,5867991.55,-0.077358,93301.06565,51344.92606,2699276.113,431884.1781,90695.6774,0.84396,72117.61615,1.361727836,7.236155196
2433,3382477.49,3519488.99,0.045558,51413.65785,19026.43588,676495.498,197198.4377,54821.16567,0.45562,153555.3046,0.84509804,5.770292842
2859,3789942.2,8945646.7,0.16102,63292.03474,21318.42488,2046568.788,610900.7832,95300.52218,0.48225,75322.34521,1,5.104083939
300661,14128163.99,26162475.74,0.179813,250068.5026,121855.4144,2119224.599,325300.9759,54325.26297,0.6712,1432918.796,1.462397998,5.483995528
603978,1964700.56,4129600,-0.043365,34578.72986,21120.53102,412587.1176,87674.76249,23935.21016,0.49755,222998.4,1.491361694,5.394402599
603017,2839630.67,2894206.94,0.056225,36347.27258,16327.87635,1334626.415,389043.5999,66915.49919,0.62262,69576.73484,1.51851394,5.567800826
2695,7504805.33,8419405.69,0.068404,103566.3136,63790.84531,2251441.599,568489.0037,92095.21861,0.63294,30394.05454,1.462397998,4.949618266
300138,3031441.87,3828769.15,0.126506,48806.21411,27661.90706,1091319.073,258642.6203,38796.39305,0.84841,162760.9766,0.77815125,5.476630568
2650,3388288.35,4124160,-0.01105,42014.77554,30918.13119,1152018.039,264964.149,52462.9015,0.39346,56583.4752,1.447158031,5.996302544
2327,3460578.73,5899466.72,0.061162,48102.04435,22061.1894,1141990.981,308337.5648,59509.15001,0.38996,116219.4944,0.84509804,5.186262789
2522,5250842.25,5561485.44,0.096429,63535.19123,56446.55419,1627761.098,288927.5948,45072.70479,0.53463,53445.87508,1.491361694,5.95989252
2409,5282664.04,10738201.27,0.240642,86635.69026,29054.65222,2641332.02,437140.4493,112782.2359,0.15137,493527.7304,0.301029996,6.285209045
300109,1921727.54,5288639.25,-0.100055,26712.01281,10089.06959,672604.639,174877.2061,45992.70521,0.77016,83401.84097,0.698970004,5.838205752
2428,5483110.59,5558051.2,0.181944,76763.54826,58943.43884,3289866.354,863589.9179,230578.5081,0.82759,202257.4832,1.491361694,6.962148796
2466,44578859.38,44578859.38,0.200772,548319.9704,239611.3692,23181006.88,4995506.982,1233890.225,0.86624,1316859.506,0.77815125,4.839615079
2434,11127501.18,12703200,0.093426,149293.9742,97365.63533,3783350.401,1017721.258,163853.1225,0.72568,293697.984,0.477121255,5.986068122
2543,6037133.03,7116252,0.057459,97801.55509,39241.3647,1328169.267,365910.6329,97698.139,1.00904,144104.103,1.447158031,5.032339447
300286,1971182.73,2485580.63,0.140039,29764.85922,11580.69854,551931.1644,159784.0721,40904.72246,1.12981,73274.91697,1.505149978,5.729787317
